see		O
this		O
wonderfully		O
,		O
creamy		O
,		O
syrupy		O
sauce		O
is		O
all		O
over		O
these		O
apples		Ingredient
.		O
They		O
'		O
re		O
nice		O
and		O
soft		O
now		O
and		O
they		O
'		O
re		O
going		O
to		O
taste		O
just		O
great		O
!		O
We		O
'		O
re		O
going		O
to		O
give		O
this		O
one		O
a		O
try		O
,		O
so		O
good		O
.		O
Hi		O
,		O
I		O
'		O
m		O
Stephanie		O
Manley		O
.		O
Have		O
you		O
ever		O
wondered		O
how		O
your		O
favorite		O
restaurant		O
makes		O
that		O
special		O
dish		O
?		O
Well		O
,		O
I		O
'		O
ve		O
put		O
together		O
over		O
1500		O
recipes		O
that		O
taste		O
just		O
like		O
they		O
do		O
in		O
the		O
restaurant		O
.		O
Visit		O
copykat		O
.		O
com		O
and		O
find		O
recipes		O
from		O
The		O
Olive		O
Garden		O
,		O
Outback		O
Steakhouse		O
,		O
The		O
Cracker		O
Barrel		O
,		O
and		O
so		O
much		O
more		O
.		O
Visit		O
copykat		O
.		O
com		O
,		O
and		O
discover		O
recipes		O
such		O
as		O
the		O
Olive		O
Garden		O
Alfredo		O
sauce		O
,		O
Olive		O
Garden		O
salad		O
dressing		O
,		O
and		O
Hooter		O
'		O
s		O
fried		O
pickles		O
.		O
Thank		O
you		O
for		O
joining		O
me		O
here		O
on		O
Copycat		O
Recipes		O
.		O
Today		O
I		O
'		O
m		O
going		O
to		O
show		O
you		O
how		O
to		O
make		O
Cracker		Recipe
Barrel		Recipe
chicken		Recipe
tenders		Recipe
.		O
They		O
are		O
really		O
easy		O
to		O
make		O
and		O
they		O
'		O
re		O
going		O
to		O
taste		O
just		O
like		O
they		O
do		O
in		O
the		O
restaurant		O
,		O
and		O
they		O
have		O
just		O
four		O
simple		O
ingredients		O
in		O
them		O
.		O
Let		O
me		O
tell		O
you		O
what		O
'		O
s		O
in		O
them		O
.		O
We		O
'		O
re		O
going		O
to		O
have		O
chicken		Ingredient
tenders		Ingredient
in		O
here		O
.		O
Now		O
if		O
you		O
don		O
'		O
t		O
have		O
chicken		Ingredient
tenders		Ingredient
,		O
you		O
can		O
use		O
a		Amount
boneless		O
skinless		O
breast		Ingredient
.		O
Just		O
cut		O
it		O
up		O
into		O
strips		O
that		O
are		O
about		O
one		O
-		O
inch		O
wide		O
and		O
those		O
will		O
be		O
perfect		O
.		O
We		O
'		O
re		O
going		O
to		O
use		O
Italian		Ingredient
dressing		Ingredient
,		O
any		O
brand		O
will		O
do		O
.		O
Honestly		O
,		O
don		O
'		O
t		O
spend		O
a		O
lot		O
on		O
this		O
.		O
Just		O
buy		O
what		O
'		O
s		O
ever		O
on		O
sale		O
.		O
It		O
'		O
s		O
going		O
to		O
be		O
great		O
.		O
We		O
'		O
re		O
also		O
going		O
to		O
use		O
a		Amount
little		O
bit		Unit
of		O
honey		Ingredient
and		O
a		Amount
couple		Amount
of		O
limes		Ingredient
for		O
a		Amount
little		O
bit		Unit
of		O
citrus		Ingredient
zest		Ingredient
.		O
We		O
'		O
re		O
going		O
to		O
mix		O
up		O
the		O
marinade		O
.		O
We		O
'		O
re		O
going		O
to		O
marinade		O
these		O
chicken		Ingredient
tenders		Ingredient
for		O
about		O
an		O
hour		O
.		O
Then		O
we		O
'		O
re		O
going		O
to		O
cook		O
them		O
and		O
they		O
'		O
ll		O
be		O
perfect		O
and		O
they		O
'		O
ll		O
taste		O
just		O
like		O
they		O
do		O
in		O
the		O
restaurant		O
.		O
So		O
we		O
'		O
re		O
going		O
to		O
begin		O
by		O
making		O
the		O
marinade		O
and		O
this		O
is		O
really		O
,		O
really		O
easy		O
to		O
do		O
.		O
You		O
are		O
going		O
to		O
take		O
one		Amount
lime		Ingredient
and		O
slice		O
it		O
,		O
and		O
we		O
'		O
re		O
just		O
going		O
to		O
go		O
ahead		O
and		O
squeeze		O
the		O
lime		Ingredient
into		O
our		O
container		O
.		O
Now		O
,		O
I		O
am		O
mixing		O
my		O
marinade		O
in		O
the		O
same		O
container		O
that		O
I		O
'		O
m		O
going		O
to		O
marinade		O
the		O
chicken		Ingredient
in		O
.		O
That		O
way		O
I		O
can		O
save		O
a		O
dish		O
.		O
Be		O
on		O
the		O
lookout		O
for		O
any		O
seeds		O
,		O
just		O
in		O
case		O
that		O
they		O
come		O
in		O
.		O
You		O
'		O
re		O
going		O
to		O
need		O
about		O
a		Amount
tablespoon		Unit
of		O
honey		Ingredient
.		O
Then		O
you		O
'		O
re		O
going		O
to		O
need		O
about		O
half		O
a		Amount
bottle		Unit
of		O
the		O
Italian		Ingredient
dressing		Ingredient
.		O
This		O
is		O
a		O
16		O
ounce		O
bottle		O
.		O
So		O
we		O
'		O
re		O
going		O
to		O
use		O
about		O
half		O
of		O
this		O
for		O
the		O
marinade		O
.		O
Italian		Ingredient
dressing		Ingredient
,		O
you		O
can		O
marinade		O
anything		O
in		O
it		O
.		O
Vegetables		Ingredient
,		O
steaks		Ingredient
,		O
all		O
kinds		O
of		O
stuff		O
.		O
All		O
right		O
.		O
So		O
I		O
'		O
m		O
going		O
to		O
give		O
this		O
a		O
quick		O
little		O
stir		O
.		O
Then		O
I		O
'		O
m		O
going		O
to		O
simply		O
put		O
my		O
chicken		Ingredient
in		O
here		O
.		O
Now		O
I		O
have		O
about		O
a		Amount
pound		Unit
of		O
chicken		Ingredient
in		O
here		O
.		O
If		O
you		O
have		O
a		O
little		O
bit		O
more		O
,		O
that		O
'		O
ll		O
be		O
fine		O
.		O
We		O
'		O
re		O
going		O
to		O
marinade		O
the		O
chicken		Ingredient
now		O
.		O
Now		O
marinade		O
only		O
works		O
for		O
the		O
first		O
time		O
.		O
So		O
after		O
we		O
finish		O
cooking		O
the		O
chicken		Ingredient
you		O
need		O
to		O
discard		O
the		O
marinade		O
and		O
don		O
'		O
t		O
use		O
it		O
again		O
.		O
So		O
we		O
'		O
re		O
going		O
to		O
give		O
this		O
a		O
quick		O
little		O
shake		O
.		O
Put		O
this		O
in		O
the		O
fridge		O
and		O
we		O
'		O
re		O
going		O
to		O
come		O
back		O
in		O
an		O
hour		O
and		O
we		O
'		O
re		O
going		O
to		O
show		O
you		O
how		O
to		O
cook		O
these		O
up		O
.		O
All		O
right		O
.		O
So		O
our		O
chicken		Ingredient
has		O
been		O
marinating		O
for		O
just		O
about		O
an		O
hour		O
and		O
it		O
'		O
s		O
time		O
to		O
go		O
ahead		O
and		O
cook		O
it		O
.		O
Now		O
,		O
I		O
'		O
m		O
just		O
using		O
a		O
regular		O
skillet		O
,		O
just		O
a		O
nice		O
large		O
flat		O
bottom		O
skillet		O
.		O
I		O
'		O
m		O
going		O
to		O
stick		O
a		Amount
little		O
bit		Unit
of		O
oil		Ingredient
in		O
the		O
bottom		O
of		O
the		O
pan		O
.		O
You		O
can		O
use		O
olive		Ingredient
oil		Ingredient
,		O
vegetable		Ingredient
oil		Ingredient
,		O
it		O
really		O
doesn		O
'		O
t		O
matter		O
.		O
You		O
want		O
to		O
let		O
this		O
get		O
a		O
little		O
bit		O
warm		O
.		O
And		O
remember		O
for		O
when		O
it		O
comes		O
to		O
this		O
chicken		O
marinade		O
,		O
don		O
'		O
t		O
use		O
it		O
again		O
.		O
It		O
'		O
s		O
for		O
one		O
time		O
only		O
.		O
You		O
can		O
see		O
it		O
smells		O
really		O
good		O
right		O
now		O
.		O
And		O
we		O
will		O
begin		O
cooking		O
it		O
in		O
just		O
a		O
second		O
.		O
Okay		O
,		O
so		O
we		O
'		O
re		O
going		O
to		O
begin		O
cooking		O
the		O
chicken		Ingredient
.		O
Our		O
pan		O
is		O
hot		O
now		O
.		O
So		O
you		O
'		O
re		O
just		O
going		O
to		O
shake		O
off		O
the		O
marinade		O
here		O
and		O
just		O
drop		O
it		O
in		O
the		O
pan		O
.		O
You		O
'		O
re		O
going		O
to		O
need		O
to		O
cook		O
these		O
on		O
a		O
medium		O
,		O
medium		O
high		O
heat		O
for		O
a		O
couple		O
of		O
minutes		O
on		O
each		O
side		O
.		O
It		O
'		O
s		O
not		O
going		O
to		O
take		O
any		O
time		O
at		O
all		O
.		O
All		O
right		O
,		O
now		O
that		O
I		O
'		O
ve		O
put		O
all		O
the		O
chicken		Ingredient
in		O
the		O
pan		O
,		O
you		O
don		O
'		O
t		O
want		O
to		O
crowd		O
it		O
,		O
you		O
want		O
to		O
give		O
it		O
a		O
little		O
bit		O
of		O
space		O
so		O
it		O
cooks		O
nice		O
and		O
evenly		O
.		O
Be		O
sure		O
to		O
discard		O
the		O
fork		O
that		O
you		O
use		O
for		O
the		O
marinade		O
and		O
get		O
another		O
one		O
.		O
We		O
don		O
'		O
t		O
want		O
raw		O
chicken		Ingredient
to		O
contaminate		O
anything		O
else		O
,		O
so		O
it		O
'		O
s		O
a		O
clean		O
fork		O
right		O
here		O
.		O
These		O
are		O
again		O
,		O
going		O
to		O
take		O
about		O
two		O
to		O
three		O
minutes		O
on		O
each		O
side		O
and		O
we		O
'		O
re		O
going		O
to		O
have		O
perfectly		O
cooked		O
Cracker		Recipe
Barrel		Recipe
chicken		Recipe
tenders		Recipe
.		O
So		O
you		O
'		O
re		O
going		O
to		O
know		O
the		O
chicken		Ingredient
is		O
starting		O
to		O
cook		O
,		O
if		O
you		O
look		O
on		O
the		O
side		O
of		O
the		O
chicken		Ingredient
you		O
'		O
ll		O
see		O
that		O
it		O
'		O
s		O
starting		O
to		O
turn		O
white		O
.		O
This		O
will		O
help		O
you		O
know		O
that		O
the		O
chicken		Ingredient
is		O
actually		O
cooking		O
.		O
No		O
one		O
likes		O
raw		O
chicken		O
.		O
So		O
go		O
ahead		O
and		O
make		O
sure		O
your		O
chicken		Ingredient
is		O
cooked		O
thoroughly		O
.		O
So		O
my		O
chickens		Ingredient
not		O
yet		O
ready		O
to		O
turn		O
over		O
just		O
yet		O
.		O
So		O
I		O
'		O
m		O
going		O
to		O
put		O
it		O
back		O
down		O
and		O
wait		O
another		O
minute		O
or		O
so		O
and		O
it		O
should		O
be		O
nice		O
and		O
brown		O
.		O
You		O
can		O
see		O
this		O
chicken		Ingredient
is		O
just		O
starting		O
to		O
brown		O
nicely		O
,		O
so		O
I		O
'		O
m		O
going		O
to		O
go		O
ahead		O
and		O
flip		O
it		O
.		O
Okay		O
,		O
you		O
can		O
see		O
this		O
chicken		Ingredient
is		O
wonderfully		O
browned		O
now		O
.		O
We		O
'		O
re		O
going		O
to		O
go		O
ahead		O
and		O
take		O
it		O
out		O
of		O
the		O
pan		O
here		O
.		O
This		O
stuff		O
is		O
great		O
on		O
salads		O
.		O
You		O
might		O
just		O
want		O
to		O
make		O
some		O
up		O
.		O
Serve		O
it		O
on		O
a		O
plate		O
with		O
a		Amount
couple		Amount
of		O
vegetables		Ingredient
and		O
you		O
have		O
dinner		O
that		O
didn		O
'		O
t		O
take		O
too		O
long		O
at		O
all		O
.		O
You		O
could		O
marinade		O
this		O
before		O
you		O
leave		O
for		O
work		O
or		O
even		O
the		O
night		O
before		O
for		O
a		O
little		O
extra		O
flavor		O
.		O
And		O
here		O
you		O
go		O
.		O
There		O
are		O
some		O
wonderful		O
Cracker		Recipe
Barrel		Recipe
chicken		Recipe
tenders		Recipe
.		O
So		O
we		O
'		O
ve		O
just		O
made		O
the		O
Cracker		Recipe
Barrel		Recipe
grilled		Recipe
chicken		Recipe
tenders		Recipe
.		O
That		O
was		O
really		O
easy		O
.		O
It		O
just		O
took		O
four		O
ingredients		O
.		O
So		O
please		O
be		O
sure		O
to		O
subscribe		O
to		O
this		O
channel		O
and		O
rate		O
this		O
video		O
and		O
leave		O
me		O
a		O
comment		O
in		O
the		O
box		O
below		O
and		O
let		O
me		O
see		O
what		O
you		O
'		O
d		O
like		O
to		O
see		O
next		O
.		O
Hey		O
,		O
dudes		O
.		O
I		O
'		O
m		O
Hilah		O
,		O
and		O
today		O
on		O
Hilah		O
Cooking		O
,		O
I		O
'		O
m		O
making		O
Chinese		Recipe
egg		Recipe
rolls		Recipe
,		O
which		O
might		O
more		O
appropriately		O
be		O
called		O
Chinese		Recipe
-		Recipe
American		Recipe
egg		Recipe
rolls		Recipe
because		O
they		O
'		O
re		O
a		O
complete		O
bastardization		O
of		O
original		O
Chinese		Recipe
spring		Recipe
rolls		Recipe
,		O
I		O
'		O
m		O
sure		O
.		O
But		O
anyway		O
,		O
these		O
are		O
great		O
for		O
snacks		O
,		O
appetizers		O
,		O
or		O
even		O
Easter		O
because		O
they		O
'		O
re		O
called		O
egg		Recipe
rolls		Recipe
.		O
Get		O
it		O
?		O
That		O
'		O
ll		O
really		O
throw		O
your		O
guests		O
for		O
a		O
loop		O
.		O
They		O
'		O
ll		O
be		O
like		O
,		O
'		O
What		O
the		O
f		O
-		O
-		O
is		O
Chinese		O
food		O
doing		O
here		O
with		O
the		O
ham		Ingredient
?		O
'		O
Okay		O
.		O
The		O
first		O
thing		O
we		O
'		O
re		O
going		O
to		O
do		O
is		O
make		O
our		O
filling		O
.		O
So		O
,		O
these		O
have		O
a		O
precooked		O
filling		O
that		O
you		O
will		O
cook		O
it		O
,		O
and		O
then		O
cool		O
it		O
before		O
we		O
fill		O
the		O
egg		Recipe
rolls		Recipe
.		O
I		O
'		O
m		O
going		O
to		O
add		O
a		Amount
little		O
bit		Unit
of		O
oil		Ingredient
to		O
my		O
pan		O
and		O
start		O
sauteing		O
.		O
I		O
'		O
ve		O
got		O
some		Amount
super		O
,		O
very		O
,		O
very		O
finely		O
minced		O
celery		Ingredient
and		O
onion		Ingredient
here		O
.		O
So		O
,		O
while		O
that		O
'		O
s		O
going		O
,		O
I		O
'		O
ve		O
got		O
also		O
here		O
about		O
a		Amount
half		Amount
a		O
pound		Unit
of		O
ground		Ingredient
pork		Ingredient
.		O
You		O
can		O
use		O
ground		Ingredient
turkey		Ingredient
,		O
or		O
you		O
can		O
leave		O
out		O
the		O
meat		O
completely		O
and		O
add		O
some		O
more		O
vegetables		O
if		O
you		O
want		O
to		O
also		O
.		O
I		O
'		O
m		O
going		O
to		O
add		O
to		O
this		O
-		O
-		O
This		O
bowl		O
,		O
I		O
'		O
ve		O
got		O
some		Amount
brown		Ingredient
sugar		Ingredient
,		O
some		Amount
corn		Ingredient
starch		Ingredient
,		O
and		O
some		Amount
minced		O
garlic		Ingredient
and		O
ginger		Ingredient
.		O
So		O
,		O
when		O
you		O
add		O
corn		Ingredient
starch		Ingredient
to		O
ground		Ingredient
meat		Ingredient
like		O
this		O
,		O
it		O
kind		O
of		O
helps		O
lock		O
in		O
the		O
moisture		O
.		O
So		O
the		O
meat		Ingredient
doesn		O
'		O
t		O
dry		O
out		O
,		O
and		O
it		O
helps		O
it		O
sort		O
of		O
bind		O
together		O
.		O
So		O
,		O
it		O
'		O
s		O
serving		O
two		O
purposes		O
.		O
I		O
'		O
m		O
just		O
going		O
to		O
mix		O
this		O
in		O
with		O
the		O
ground		Ingredient
meat		Ingredient
here		O
.		O
Also		O
going		O
to		O
add		O
about		O
a		Amount
tablespoon		Unit
of		O
soy		Ingredient
sauce		Ingredient
to		O
this		O
and		O
some		Amount
pepper		Ingredient
.		O
I		O
'		O
m		O
going		O
to		O
use		O
white		Ingredient
pepper		Ingredient
,		O
but		O
you		O
can		O
use		O
black		Ingredient
pepper		Ingredient
or		O
red		Ingredient
pepper		Ingredient
if		O
you		O
want		O
it		O
a		O
little		O
bit		O
spicier		O
,		O
and		O
a		Amount
little		O
bit		Unit
of		O
salt		Ingredient
also		O
.		O
I		O
'		O
m		O
going		O
to		O
add		O
a		Amount
little		O
bit		Unit
of		O
salt		Ingredient
to		O
these		O
vegetables		Ingredient
too		O
,		O
to		O
draw		O
some		O
of		O
that		O
moisture		O
out		O
,		O
to		O
sweat		O
them		O
a		O
little		O
bit		O
.		O
They		O
'		O
ll		O
soften		O
up		O
a		O
little		O
quicker		O
.		O
And		O
then		O
,		O
just		O
get		O
our		O
meat		Ingredient
mixed		O
up		O
and		O
add		O
that		O
to		O
the		O
skillet		O
also		O
.		O
Then		O
,		O
we		O
just		O
want		O
to		O
stir		O
it		O
around		O
,		O
break		O
the		O
meat		Ingredient
up		O
as		O
much		O
as		O
you		O
can		O
,		O
and		O
eventually		O
,		O
it		O
'		O
ll		O
sort		O
of		O
come		O
into		O
really		O
,		O
really		O
tiny		O
little		O
crumbles		O
.		O
So		O
,		O
keep		O
an		O
eye		O
on		O
that		O
and		O
have		O
a		O
brew		O
while		O
you		O
'		O
re		O
waiting		O
,		O
because		O
nothing		O
goes		O
with		O
egg		Recipe
rolls		Recipe
like		O
beer		O
.		O
Right		O
?		O
You		O
could		O
also		O
have		O
water		Ingredient
,		O
but		O
hey		O
.		O
Look		O
.		O
Tecate		O
Light		O
.		O
I		O
'		O
m		O
saving		O
calories		O
on		O
my		O
beer		O
so		O
that		O
I		O
can		O
have		O
more		O
fried		O
egg		Recipe
rolls		Recipe
later		O
.		O
Beautiful		O
.		O
Okay		O
.		O
Just		O
a		O
few		O
minutes		O
later		O
,		O
it		O
looks		O
like		O
this		O
.		O
I		O
'		O
m		O
going		O
to		O
turn		O
the		O
heat		O
off		O
.		O
You		O
just		O
want		O
to		O
make		O
sure		O
that		O
any		O
big		O
chunks		O
of		O
meat		Ingredient
are		O
sort		O
of		O
broken		O
up		O
.		O
You		O
want		O
,		O
really		O
,		O
a		O
very		O
fine		O
filling		O
for		O
these		O
egg		Recipe
rolls		Recipe
.		O
Then		O
,		O
transfer		O
it		O
to		O
a		O
plate		O
.		O
You		O
can		O
use		O
a		O
baking		O
sheet		O
or		O
something		O
.		O
We		O
just		O
want		O
to		O
spread		O
it		O
out		O
so		O
that		O
it		O
cools		O
off		O
faster		O
.		O
If		O
there		O
'		O
s		O
any		O
oil		Ingredient
left		O
in		O
the		O
bottom		O
of		O
your		O
pan		O
,		O
you		O
can		O
try		O
to		O
keep		O
that		O
behind		O
.		O
We		O
'		O
ll		O
use		O
that		O
to		O
cook		O
the		O
cabbage		Ingredient
also		O
.		O
Okay		O
.		O
We		O
'		O
ll		O
set		O
that		O
aside		O
.		O
Then		O
,		O
back		O
in		O
the		O
same		O
skillet		O
.		O
I		O
'		O
m		O
going		O
to		O
add		O
a		O
tiny		O
bit		O
more		O
oil		Ingredient
,		O
and		O
we		O
'		O
ll		O
add		O
the		O
cabbage		Ingredient
.		O
So		O
,		O
this		O
is		O
shredded		O
Napa		Ingredient
cabbage		Ingredient
.		O
I		O
just		O
sliced		O
it		O
really		O
,		O
really		O
finely		O
.		O
You		O
can		O
use		O
regular		O
old		O
green		O
cabbage		Ingredient
too		O
.		O
That		O
'		O
ll		O
give		O
you		O
more		O
sort		O
of		O
texture		O
inside		O
your		O
egg		Recipe
roll		Recipe
,		O
and		O
that		O
'		O
s		O
more		O
common		O
in		O
restaurants		O
.		O
I		O
don		O
'		O
t		O
know		O
.		O
I		O
had		O
Napa		Ingredient
cabbage		Ingredient
.		O
So		O
,		O
I		O
'		O
m		O
using		O
Napa		Ingredient
cabbage		Ingredient
.		O
Either		O
one		O
is		O
fine		O
.		O
You		O
can		O
also		O
add		O
bean		Ingredient
sprouts		Ingredient
and		O
things		O
like		O
that		O
.		O
So		O
,		O
we		O
'		O
re		O
just		O
going		O
to		O
saute		O
this		O
until		O
the		O
cabbage		Ingredient
is		O
wilted		O
.		O
It		O
shouldn		O
'		O
t		O
take		O
very		O
long		O
at		O
all		O
.		O
Okay		O
.		O
So		O
,		O
cabbage		Ingredient
getting		O
nice		O
and		O
wilted		O
.		O
We		O
don		O
'		O
t		O
want		O
to		O
get		O
it		O
too		O
soft		O
because		O
you		O
want		O
to		O
keep		O
a		O
little		O
bit		O
of		O
texture		O
,		O
and		O
it		O
'		O
ll		O
still		O
continue		O
to		O
cook		O
,		O
even		O
after		O
you		O
'		O
ve		O
turned		O
the		O
heat		O
off		O
.		O
So		O
,		O
this		O
looks		O
pretty		O
good		O
.		O
The		O
leafy		O
parts		O
are		O
nice		O
and		O
soft		O
,		O
but		O
the		O
stemmy		O
parts		O
are		O
still		O
a		O
little		O
crispy		O
.		O
So		O
,		O
I		O
'		O
m		O
going		O
to		O
turn		O
that		O
off		O
,		O
and		O
I		O
'		O
m		O
going		O
to		O
add		O
some		Amount
water		Ingredient
chestnuts		Ingredient
.		O
These		O
is		O
just		O
like		O
-		O
-		O
These		O
is		O
just		O
like		O
-		O
-		O
A		Amount
can		Unit
of		O
water		Ingredient
chestnuts		Ingredient
that		O
I		O
drained		O
and		O
minced		O
finely		O
.		O
And		O
then		O
,		O
I		O
'		O
m		O
also		O
going		O
to		O
add		O
some		Amount
mushrooms		Ingredient
.		O
These		O
are		O
dried		Ingredient
Shiitake		Ingredient
mushrooms		Ingredient
that		O
I		O
'		O
ve		O
just		O
had		O
soaking		O
in		O
water		Ingredient
for		O
about		O
an		O
hour		O
.		O
Wood		Ingredient
ear		Ingredient
mushrooms		Ingredient
are		O
,		O
like		O
those		O
black		O
ones		O
that		O
are		O
really		O
firm		O
,		O
are		O
also		O
commonly		O
used		O
in		O
egg		Recipe
rolls		Recipe
.		O
These		O
are		O
a		O
little		O
bit		O
easier		O
to		O
find		O
,		O
usually		O
.		O
So		O
,		O
squeeze		O
the		O
water		O
out		O
.		O
Then		O
,		O
I		O
'		O
m		O
just		O
going		O
to		O
mince		O
up		O
these		O
mushrooms		Ingredient
too		O
.		O
And		O
then		O
,		O
finally		O
to		O
this		O
,		O
I		O
'		O
m		O
going		O
to		O
add		O
a		Amount
tablespoon		Unit
of		O
regular		O
,		O
all		Ingredient
purpose		Ingredient
flour		Ingredient
and		O
mix		O
that		O
in		O
.		O
That		O
'		O
s		O
just		O
going		O
to		O
help		O
the		O
filling		O
stay		O
kind		O
of		O
firm		O
.		O
As		O
it		O
cools		O
,		O
it		O
'		O
ll		O
thicken		O
it		O
up		O
.		O
So		O
,		O
it		O
'		O
ll		O
sort		O
of		O
make		O
a		O
mass		O
that		O
you		O
can		O
form		O
into		O
little		O
egg		Recipe
rolls		Recipe
.		O
I		O
'		O
m		O
going		O
to		O
spread		O
this		O
out		O
on		O
top		O
of		O
the		O
meat		O
mix		O
.		O
Then		O
,		O
we		O
'		O
ll		O
just		O
put		O
this		O
whole		O
thing		O
in		O
the		O
fridge		O
and		O
let		O
it		O
get		O
super		O
chilled		O
.		O
You		O
can		O
make		O
the		O
filling		O
a		O
day		O
ahead		O
of		O
time		O
,		O
even		O
two		O
days		O
ahead		O
of		O
time		O
,		O
which		O
is		O
muy		O
excelente		O
when		O
you		O
'		O
ve		O
had		O
a		O
lot		O
of		O
brews		O
.		O
Okay		O
.		O
Time		O
to		O
roll		O
these		O
mofos		O
.		O
This		O
is		O
just		O
about		O
half		O
the		O
mixture		O
.		O
It		O
'		O
s		O
cooled		O
off		O
totally		O
.		O
These		O
are		O
my		O
egg		Ingredient
roll		Ingredient
wrappers		Ingredient
.		O
You		O
can		O
find		O
these		O
in		O
the		O
frozen		O
section		O
,		O
usually		O
,		O
of		O
pretty		O
much		O
any		O
major		O
grocery		O
store		O
.		O
You		O
just		O
want		O
to		O
thaw		O
them		O
out		O
,		O
and		O
then		O
keep		O
the		O
rest		O
of		O
them		O
covered		O
while		O
you		O
'		O
re		O
rolling		O
them		O
so		O
they		O
don		O
'		O
t		O
dry		O
out		O
.		O
It		O
dries		O
out		O
pretty		O
quickly		O
.		O
So		O
,		O
there		O
'		O
s		O
two		O
here		O
.		O
God		O
damn		O
it		O
.		O
They		O
stick		O
together		O
.		O
Stick		O
together		O
like		O
a		O
hand		O
in		O
glove		O
.		O
These		O
egg		Ingredient
roll		Ingredient
wrappers		Ingredient
are		O
the		O
best		O
of		O
friends		O
.		O
Okay		O
.		O
It		O
'		O
s		O
going		O
on		O
my		O
album		O
,		O
guys		O
.		O
Stay		O
tuned		O
.		O
Stay		O
iTuned		O
.		O
Just		O
kidding		O
.		O
Okay		O
.		O
So		O
,		O
you		O
want		O
to		O
get		O
a		O
big		O
spoonful		O
,		O
maybe		O
like		O
a		O
quarter		O
cup		O
or		O
so		O
of		O
your		O
mixture		O
.		O
Put		O
it		O
pretty		O
much		O
right		O
in		O
the		O
center		O
,		O
maybe		O
a		O
little		O
bit		O
below		O
the		O
center		O
,		O
but		O
pretty		O
much		O
just		O
right		O
on		O
,		O
bros		O
.		O
And		O
then		O
,		O
roll		O
the		O
bottom		O
up		O
.		O
What		O
I		O
like		O
to		O
do		O
is		O
kind		O
of		O
take		O
it		O
over		O
,		O
and		O
then		O
pull		O
it		O
back		O
.		O
Did		O
you		O
see		O
how		O
I		O
did		O
that		O
?		O
Did		O
you		O
see		O
how		O
I		O
did		O
that		O
?		O
So		O
that		O
it		O
gets		O
a		O
nice		O
little		O
tight		O
log		O
.		O
Fold		O
this		O
side		O
over		O
.		O
Fold		O
this		O
side		O
over		O
.		O
Then		O
,		O
in		O
this		O
little		O
bowl		O
,		O
I		O
'		O
ve		O
got		O
just		O
a		O
mixture		O
of		O
plain		O
flour		Ingredient
and		O
water		Ingredient
,		O
about		O
equal		O
parts		O
,		O
maybe		O
a		O
little		O
bit		O
more		O
water		Ingredient
.		O
It		O
'		O
s		O
not		O
important		O
really		O
.		O
Just		O
use		O
your		O
finger		O
to		O
go		O
.		O
I		O
like		O
to		O
sort		O
of		O
get		O
these		O
sides		O
here		O
,		O
like		O
the		O
envelope		O
sides		O
,		O
and		O
then		O
the		O
little		O
point		O
also		O
.		O
This		O
is		O
going		O
to		O
kind		O
of		O
glue		O
it		O
together		O
.		O
Then		O
,		O
just		O
roll		O
it		O
over		O
like		O
that		O
.		O
Just		O
like		O
that		O
.		O
Make		O
sure		O
that		O
you		O
have		O
enough		O
in		O
that		O
little		O
tippy		O
tip		O
.		O
There		O
we		O
go		O
.		O
So		O
then		O
,		O
we		O
want		O
to		O
set		O
this		O
aside		O
,		O
seam		O
side		O
down		O
on		O
a		O
plate		O
.		O
You		O
can		O
make		O
these		O
and		O
let		O
them		O
sit		O
for		O
maybe		O
,		O
like		O
,		O
ten		O
or		O
15		O
minutes		O
tops		O
.		O
But		O
eventually		O
,		O
and		O
pretty		O
quickly		O
,		O
the		O
filling		O
,		O
the		O
liquid		O
in		O
the		O
filling		O
and		O
the		O
oil		Ingredient
in		O
the		O
filling		O
is		O
going		O
to		O
kind		O
of		O
soak		O
through		O
the		O
wrapper		O
.		O
So		O
,		O
you		O
can		O
'		O
t		O
really		O
make		O
them		O
really		O
ahead		O
of		O
time		O
.		O
But		O
like		O
I		O
said		O
,		O
you		O
can		O
make		O
the		O
filling		O
ahead		O
of		O
time		O
.		O
Then		O
,		O
just		O
roll		O
up		O
a		O
few		O
.		O
Then		O
,		O
as		O
you		O
'		O
re		O
frying		O
the		O
first		O
batch		O
,		O
you		O
or		O
someone		O
else		O
,		O
ideally		O
you		O
have		O
a		O
little		O
helper		O
,		O
a		O
little		O
kitchen		O
elf		O
,		O
will		O
be		O
rolling		O
the		O
next		O
batch		O
.		O
So		O
,		O
it		O
'		O
s		O
kind		O
of		O
a		O
fun		O
thing		O
to		O
do		O
if		O
you		O
have		O
friends		O
that		O
like		O
to		O
cook		O
,		O
to		O
have		O
them		O
over		O
,		O
and		O
let		O
'		O
s		O
all		O
make		O
egg		Recipe
rolls		Recipe
together		O
.		O
You		O
can		O
make		O
some		O
different		O
fillings		O
.		O
You		O
can		O
put		O
shrimp		Ingredient
in		O
them		O
,		O
or		O
you		O
could		O
make		O
vegetarian		O
ones		O
.		O
You		O
could		O
put		O
carrots		Ingredient
in		O
them		O
.		O
You		O
could		O
put		O
whatever		O
in		O
them		O
.		O
Good		O
.		O
So		O
,		O
I		O
'		O
m		O
going		O
to		O
roll		O
up		O
about		O
six		O
of		O
these		O
while		O
I		O
start		O
heating		O
up		O
my		O
oil		Ingredient
.		O
I		O
'		O
ve		O
got		O
some		O
